.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
3.54890e-008,0.2912
3.55276e-008,0.3159
3.55661e-008,0.3746
3.56047e-008,0.4828
3.56433e-008,0.6403
3.56819e-008,0.8235
3.57205e-008,0.9752
3.57590e-008,1.0857
3.57976e-008,1.1556
3.58362e-008,1.1900
3.58747e-008,1.1999
3.59133e-008,1.2060
3.59519e-008,1.2360
3.59905e-008,1.2372
3.60290e-008,1.2136
3.60676e-008,1.1413
3.61062e-008,0.9993
3.61448e-008,0.8117
3.61834e-008,0.6261
3.62219e-008,0.4708
3.62605e-008,0.3613
3.62991e-008,0.3044
3.63376e-008,0.2902
3.63762e-008,0.2950
3.64148e-008,0.2877
3.64534e-008,0.3054
3.64920e-008,0.3510
3.65305e-008,0.4430
3.65691e-008,0.5854
3.66077e-008,0.7676
3.66462e-008,0.9316
3.66848e-008,1.0554
3.67234e-008,1.1376
3.67620e-008,1.1824
3.68006e-008,1.1985
3.68391e-008,1.1998
3.68777e-008,1.2315
3.69163e-008,1.2391
3.69549e-008,1.2247
3.69934e-008,1.1715
3.70320e-008,1.0513
3.70706e-008,0.8726
3.71091e-008,0.6826
3.71477e-008,0.5154
3.71863e-008,0.3904
3.72249e-008,0.3170
3.72635e-008,0.2917
3.73020e-008,0.2927
3.73406e-008,0.2878
3.73792e-008,0.2978
3.74177e-008,0.3322
3.74563e-008,0.4084
3.74949e-008,0.5352
3.75335e-008,0.7084
3.75721e-008,0.8837
3.76106e-008,1.0207
3.76492e-008,1.1161
3.76878e-008,1.1720
3.77263e-008,1.1958
3.77649e-008,1.1999
3.78035e-008,1.2239
3.78421e-008,1.2390
3.78806e-008,1.2320
3.79192e-008,1.1946
3.79578e-008,1.0972
3.79964e-008,0.9331
3.80350e-008,0.7415
3.80735e-008,0.5645
3.81121e-008,0.4250
3.81507e-008,0.3343
3.81892e-008,0.2955
3.82278e-008,0.2910
3.82664e-008,0.2896
3.83050e-008,0.2922
3.83436e-008,0.3179
3.83821e-008,0.3789
3.84207e-008,0.4897
3.84593e-008,0.6497
3.84978e-008,0.8322
3.85364e-008,0.9820
3.85750e-008,1.0904
3.86136e-008,1.1582
3.86521e-008,1.1910
3.86907e-008,1.1998
3.87293e-008,1.2117
3.87679e-008,1.2371
3.88065e-008,1.2367
3.88450e-008,1.2114
3.88836e-008,1.1359
3.89222e-008,0.9905
3.89607e-008,0.8016
3.89993e-008,0.6171
3.90379e-008,0.4641
3.90765e-008,0.3572
3.91151e-008,0.3031
3.91536e-008,0.2901
3.91922e-008,0.2952
3.92308e-008,0.2885
3.92693e-008,0.3069
3.93079e-008,0.3544
3.93465e-008,0.4491
3.93851e-008,0.5941
3.94237e-008,0.7768
3.94622e-008,0.9390
3.95008e-008,1.0606
3.95394e-008,1.1409
3.95780e-008,1.1839
3.96165e-008,1.1987
3.96551e-008,1.1996
3.96937e-008,1.2313
3.97322e-008,1.2386
3.97708e-008,1.2231
3.98094e-008,1.1671
3.98480e-008,1.0433
3.98866e-008,0.8632
3.99251e-008,0.6735
3.99637e-008,0.5078
4.00023e-008,0.3853
4.00408e-008,0.3146
4.00794e-008,0.2914
4.01180e-008,0.2931
4.01566e-008,0.2871
4.01952e-008,0.2989
4.02337e-008,0.3350
4.02723e-008,0.4137
4.03109e-008,0.5430
4.03494e-008,0.7181
4.03880e-008,0.8917
4.04266e-008,1.0265
4.04652e-008,1.1197
4.05037e-008,1.1738
4.05423e-008,1.1964
4.05809e-008,1.2000
4.06195e-008,1.2238
4.06581e-008,1.2388
4.06966e-008,1.2310
4.07352e-008,1.1913
4.07738e-008,1.0901
4.08123e-008,0.9235
4.08509e-008,0.7320
4.08895e-008,0.5563
