.HEADER
..NAMES
Time,V U1.Y14
.DATA
3.67850e-008,1.1248
3.68217e-008,1.0952
3.68584e-008,1.0740
3.68950e-008,1.0656
3.69317e-008,1.0671
3.69684e-008,1.0704
3.70051e-008,1.0669
3.70418e-008,1.0535
3.70784e-008,1.0337
3.71151e-008,1.0145
3.71518e-008,1.0027
3.71884e-008,1.0009
3.72251e-008,1.0069
3.72618e-008,1.0160
3.72985e-008,1.0228
3.73351e-008,1.0241
3.73718e-008,1.0200
3.74085e-008,1.0125
3.74452e-008,1.0048
3.74819e-008,0.9993
3.75185e-008,0.9974
3.75552e-008,0.9989
3.75919e-008,1.0024
3.76285e-008,1.0068
3.76652e-008,1.0115
3.77019e-008,1.0169
3.77386e-008,1.0234
3.77753e-008,1.0314
3.78119e-008,1.0403
3.78486e-008,1.0492
3.78853e-008,1.0578
3.79220e-008,1.0663
3.79586e-008,1.0751
3.79953e-008,1.0838
3.80320e-008,1.0909
3.80686e-008,1.0944
3.81053e-008,1.0931
3.81420e-008,1.0880
3.81787e-008,1.0820
3.82154e-008,1.0780
3.82520e-008,1.0775
3.82887e-008,1.0806
3.83254e-008,1.0859
3.83620e-008,1.0914
3.83987e-008,1.0953
3.84354e-008,1.0964
3.84721e-008,1.0950
3.85088e-008,1.0920
3.85454e-008,1.0893
3.85821e-008,1.0883
3.86188e-008,1.0894
3.86555e-008,1.0920
3.86921e-008,1.0953
3.87288e-008,1.0982
3.87655e-008,1.1001
3.88021e-008,1.1006
3.88388e-008,1.1000
3.88755e-008,1.0986
3.89122e-008,1.0969
3.89489e-008,1.0953
