.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
3.35988e-008,-0.7926
3.36374e-008,-0.7232
3.36760e-008,-0.5625
3.37145e-008,-0.3214
3.37531e-008,-0.0814
3.37917e-008,0.1449
3.38303e-008,0.3415
3.38689e-008,0.4905
3.39074e-008,0.5961
3.39460e-008,0.6766
3.39846e-008,0.7595
3.40231e-008,0.7996
3.40617e-008,0.7976
3.41003e-008,0.7389
3.41389e-008,0.5948
3.41775e-008,0.3617
3.42160e-008,0.1198
3.42546e-008,-0.1072
3.42932e-008,-0.3091
3.43318e-008,-0.4658
3.43703e-008,-0.5779
3.44089e-008,-0.6620
3.44475e-008,-0.7451
3.44860e-008,-0.7978
3.45246e-008,-0.8006
3.45632e-008,-0.7533
3.46018e-008,-0.6253
3.46404e-008,-0.4004
3.46789e-008,-0.1555
3.47175e-008,0.0752
3.47561e-008,0.2841
3.47946e-008,0.4487
3.48332e-008,0.5662
3.48718e-008,0.6522
3.49104e-008,0.7308
3.49490e-008,0.7926
3.49875e-008,0.8013
3.50261e-008,0.7642
3.50647e-008,0.6519
3.51032e-008,0.4404
3.51418e-008,0.1941
3.51804e-008,-0.0372
3.52190e-008,-0.2495
3.52575e-008,-0.4215
3.52961e-008,-0.5463
3.53347e-008,-0.6375
3.53733e-008,-0.7184
3.54119e-008,-0.7887
3.54504e-008,-0.8036
3.54890e-008,-0.7757
3.55276e-008,-0.6770
3.55661e-008,-0.4784
3.56047e-008,-0.2313
3.56433e-008,0.0034
3.56819e-008,0.2220
3.57205e-008,0.4020
3.57590e-008,0.5335
3.57976e-008,0.6275
3.58362e-008,0.7048
3.58747e-008,0.7805
3.59133e-008,0.8021
3.59519e-008,0.7833
3.59905e-008,0.6976
3.60290e-008,0.5159
3.60676e-008,0.2707
3.61062e-008,0.0346
3.61448e-008,-0.1856
3.61834e-008,-0.3724
3.62219e-008,-0.5114
3.62605e-008,-0.6113
3.62991e-008,-0.6917
3.63376e-008,-0.7732
3.63762e-008,-0.8028
3.64148e-008,-0.7914
3.64534e-008,-0.7179
3.64920e-008,-0.5513
3.65305e-008,-0.3089
3.65691e-008,-0.0698
3.66077e-008,0.1559
3.66462e-008,0.3502
3.66848e-008,0.4969
3.67234e-008,0.6006
3.67620e-008,0.6799
3.68006e-008,0.7615
3.68391e-008,0.7999
3.68777e-008,0.7955
3.69163e-008,0.7334
3.69549e-008,0.5847
3.69934e-008,0.3488
3.70320e-008,0.1076
3.70706e-008,-0.1184
3.71091e-008,-0.3183
3.71477e-008,-0.4725
3.71863e-008,-0.5828
3.72249e-008,-0.6664
3.72635e-008,-0.7511
3.73020e-008,-0.7991
3.73406e-008,-0.8004
3.73792e-008,-0.7495
3.74177e-008,-0.6158
3.74563e-008,-0.3877
3.74949e-008,-0.1438
3.75335e-008,0.0866
3.75721e-008,0.2937
3.76106e-008,0.4559
3.76492e-008,0.5712
3.76878e-008,0.6561
3.77263e-008,0.7370
3.77649e-008,0.7945
3.78035e-008,0.8015
3.78421e-008,0.7610
3.78806e-008,0.6436
3.79192e-008,0.4273
3.79578e-008,0.1820
3.79964e-008,-0.0486
3.80350e-008,-0.2595
3.80735e-008,-0.4291
3.81121e-008,-0.5517
3.81507e-008,-0.6414
3.81892e-008,-0.7212
3.82278e-008,-0.7899
3.82664e-008,-0.8026
3.83050e-008,-0.7721
3.83436e-008,-0.6692
