.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
3.46789e-008,-0.5055
3.47175e-008,-0.6242
3.47561e-008,-0.7083
3.47946e-008,-0.7666
3.48332e-008,-0.7944
3.48718e-008,-0.7790
3.49104e-008,-0.7008
3.49490e-008,-0.5403
3.49875e-008,-0.3203
3.50261e-008,-0.0872
3.50647e-008,0.1340
3.51032e-008,0.3272
3.51418e-008,0.4855
3.51804e-008,0.6093
3.52190e-008,0.6974
3.52575e-008,0.7587
3.52961e-008,0.7923
3.53347e-008,0.7867
3.53733e-008,0.7197
3.54119e-008,0.5712
3.54504e-008,0.3570
3.54890e-008,0.1231
3.55276e-008,-0.1002
3.55661e-008,-0.2968
3.56047e-008,-0.4605
3.56433e-008,-0.5910
3.56819e-008,-0.6849
3.57205e-008,-0.7515
3.57590e-008,-0.7897
3.57976e-008,-0.7897
3.58362e-008,-0.7341
3.58747e-008,-0.5996
3.59133e-008,-0.3933
3.59519e-008,-0.1606
3.59905e-008,0.0664
3.60290e-008,0.2697
3.60676e-008,0.4390
3.61062e-008,0.5741
3.61448e-008,0.6728
3.61834e-008,0.7423
3.62219e-008,0.7855
3.62605e-008,0.7941
3.62991e-008,0.7493
3.63376e-008,0.6271
3.63762e-008,0.4290
3.64148e-008,0.1969
3.64534e-008,-0.0319
3.64920e-008,-0.2383
3.65305e-008,-0.4122
3.65691e-008,-0.5537
3.66077e-008,-0.6585
3.66462e-008,-0.7336
3.66848e-008,-0.7814
3.67234e-008,-0.7949
3.67620e-008,-0.7593
3.68006e-008,-0.6514
3.68391e-008,-0.4638
3.68777e-008,-0.2346
3.69163e-008,-0.0036
3.69549e-008,0.2089
3.69934e-008,0.3893
3.70320e-008,0.5351
3.70706e-008,0.6454
3.71091e-008,0.7233
3.71477e-008,0.7753
3.71863e-008,0.7962
3.72249e-008,0.7709
3.72635e-008,0.6750
3.73020e-008,0.4978
3.73406e-008,0.2713
3.73792e-008,0.0388
3.74177e-008,-0.1764
3.74563e-008,-0.3608
3.74949e-008,-0.5126
3.75335e-008,-0.6294
3.75721e-008,-0.7129
3.76106e-008,-0.7698
3.76492e-008,-0.7953
3.76878e-008,-0.7773
3.77263e-008,-0.6948
3.77649e-008,-0.5302
3.78035e-008,-0.3087
3.78421e-008,-0.0756
3.78806e-008,0.1449
3.79192e-008,0.3361
3.79578e-008,0.4926
3.79964e-008,0.6146
3.80350e-008,0.7017
3.80735e-008,0.7622
3.81121e-008,0.7940
3.81507e-008,0.7854
3.81892e-008,0.7144
3.82278e-008,0.5616
3.82664e-008,0.3454
3.83050e-008,0.1113
3.83436e-008,-0.1113
3.83821e-008,-0.3062
3.84207e-008,-0.4681
3.84593e-008,-0.5966
3.84978e-008,-0.6882
3.85364e-008,-0.7531
3.85750e-008,-0.7900
3.86136e-008,-0.7879
3.86521e-008,-0.7290
3.86907e-008,-0.5905
3.87293e-008,-0.3814
